filing_id,investment_of_money,common_enterprise,expectation_of_profits,efforts_of_others,howey_discussed,key_quotes
476,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
477,alleged,alleged,alleged,not_discussed,1,"[""investment contracts and therefore securities, but did not register those offers and \nsales with the SEC even though there were no applicable exemptions from \nregistration."",""investment contracts and thus securities, with the SEC \neven though there were no applicable exemptions from registration."",""investment contracts and, thus, securities."",""investment contracts and thus securities."",""investment \ncontracts, as defined by the Supreme Court case SEC v."",""common enterprise with \nother investors and with Rari Capital.""]"
478,alleged,alleged,alleged,not_discussed,1,"[""investment contracts and thus securities offered and sold in unregistered \ntransactions in violation of Sections 5(a) and 5(c) of the Securities Act [15 U."",""investment contracts, the \nCase 2:24-cv-07924     Document 1     Filed 09/17/24     Page 3 of 31   Page ID #:3\n\n \n1 \n 2 \n3 \n4 \n5 \n6 \n7 \n8 \n9 \n10 \n11 \n12 \n13 \n14 \n15 \n16 \n17 \n18 \n19 \n20 \n21 \n22 \n23 \n24 \n25 \n26 \n27 \n28 \n \n \n  \n \n4 \n \nDefendant violated the antifraud provisions of Section 17(a) of the Securities Act [15 \nU."",""common enterprise by co-investing or pooling their crypto assets \nwith other persons in the Defendant’s crypto asset products."",""expectation of profits derived \nfrom the efforts of the Defendant.""]"
479,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
480,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
481,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
482,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
483,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
484,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
485,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
486,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
487,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
488,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
489,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
490,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
491,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
492,alleged,alleged,alleged,alleged,1,"[""investment contract exists when there is the \ninvestment of money in a common enterprise with a reasonable expectation of \nprofits to be derived from the efforts of others."",""investment contracts \nby publicly offering and selling Abra Earn, Abra has never had a registration \nstatement filed or in effect with the SEC for its offers and sales of Abra Earn."",""investment of money in a common enterprise with a reasonable expectation of \nprofits to be derived from the efforts of others."",""common enterprise with a reasonable expectation of \nprofits to be derived from the efforts of others."",""expectation of \nprofits to be derived from the efforts of others.""]"
493,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
494,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
495,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
496,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
497,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
498,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
499,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
500,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
501,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
502,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
503,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
504,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
505,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
506,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
508,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
509,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
510,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
511,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
513,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
514,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
515,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
516,alleged,alleged,alleged,alleged,1,"[""Howey test”) “applies to any contract, scheme, or \ntransaction, regardless of whether it has any of the characteristics of typical securities."",""Howey test analysis is not only on the form and terms of the instrument itself [."",""Howey, \nand securities under other sections of Florida and California law, and are therefore securities."",""Howey test factors: whether crypto \npurchasers (i) invested money, (ii) in a ‘common enterprise’, (iii) with a reasonable expectation of \nprofit, and (iv) based on the efforts of others."",""Howey-test factors [and] a score of 1 results when an \nasset appears to have few characteristics that are consistent with the Howey-test factors."",""Howey test, as adopted in Florida and California, and statutory definitions for the same under those \nstates’ securities laws, and the Coinbase Digital Platforms operate as a broker-dealer under both \nFlorida and California law, Coinbase has not registered the Coinbase Digital Asset Platforms as a \nbroker-dealer in either state, nor has Coinbase registered with FINRA."",""investment contracts \nor other securities under  CAL."",""investment contract” included within the statutory definition of security \nis not defined within Florida state law or the federal Securities Act of 1933, 15 U.""]"
517,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
518,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
519,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
520,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
521,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts \ncalled “Client Services Agreements” (“CSAs”)."",""investment \ncontracts, which are specifically identified in the definitions of “security” under Section 2(a)(1) \nof the Securities Act and Section 3(a)(10) of the Exchange Act."",""investment \ncontract that Geosyn called a CSA; and (2) an Excel file, which showed projected investment \nreturns for the various mining machines that relied heavily on speculative increases in the value \nof bitcoin (“ROI Projections”).""]"
522,alleged,not_discussed,not_discussed,not_discussed,1,"[""Howey  Met  Gary  (Plastic), SEC, (June 14, 2018) (“[C]urrent  offers  and  sales  of \nEther are not securities transactions."",""investment contract formed when a buyer of a digital asset believes he is “investing into the \nnetwork”  or  the  “ecosystem”  behind  the  asset—a   complicated,   transaction-specific \nanalysis.""]"
523,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
524,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
525,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
526,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
527,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
528,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
529,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
